Date,Bonds - Global Governments,Bonds - UK Corporate,Bonds - UK Government All Stocks,Bonds - UK Government Long Duration,Commodities - Gold,Commodities - Natural Resources,Equities - Emerging Markets,Equities - Global Flex Cap,Equities - Global Large Cap 1,Equities - Global Large Cap 2,Equities - Global Small Cap,Equities - UK Large Cap,Equities - UK Small Cap,Property
26/11/2019,134.7,163.2,240,220.32,993.9,106.8,2.55,241.9,4.63,2.61,1452,468.79,723.5,232.5
27/11/2019,134.6,163.3,240.1,219.16,1012,106.7,2.55,243.2,4.66,2.62,1454,472.35,724.5,234.2
28/11/2019,134.6,163.2,240.1,219.79,1006,106.2,2.54,243.73,4.67,2.61,1452,470.38,726.03,234.5
29/11/2019,134.1,163.4,240.6,220.44,1010,106,2.53,244.57,4.68,2.62,1463,472.2,726.09,234.4
02/12/2019,133.3,162.8,239.1,218.48,1017,105.6,2.52,243.43,4.66,2.61,1447,467.9,724.77,233.1
03/12/2019,133.1,162.7,238.8,220.6,1017,104.5,2.5,239.45,4.6,2.59,1426,461.84,724.13,229.6
04/12/2019,132.9,163.1,239.5,217.91,1028,103.6,2.48,238.24,4.57,2.57,1423,457.55,722.98,229
05/12/2019,131.9,162.5,238.1,216.5,1015,103.6,2.48,237.78,4.56,2.56,1416,458.84,723.87,228.5
06/12/2019,131.9,162.6,238.3,217.3,1019,103.9,2.5,238.31,4.56,2.57,1404,460.93,724.13,229.4
09/12/2019,131.3,162.8,238.8,217.75,995.2,104.6,2.5,238.34,4.56,2.57,1399,461.65,723.6,228.8
10/12/2019,131.4,162.7,238.1,216.88,991.6,104.1,2.49,237.28,4.54,2.56,1392,458.88,722.39,229
11/12/2019,131.6,162.7,238.2,217.29,1003,104.4,2.51,237.67,4.55,2.56,1390,461.02,722.12,228
12/12/2019,131.7,162.9,238.6,214.89,1023,105,2.52,238.37,4.57,2.57,1384,464.23,723.41,225.8
13/12/2019,129.1,162.4,236.4,216.67,1000,105.1,2.53,236.14,4.52,2.55,1368,468.96,739.57,220.8
16/12/2019,129.5,163.4,238.6,215.95,1009,105,2.54,237.92,4.57,2.58,1378,475.36,758.75,221
17/12/2019,131,163.3,238,216.96,1004,106.5,2.59,241.79,4.64,2.61,1395,473.56,751.51,224
18/12/2019,132,163.6,238.6,216.85,1008,107.9,2.63,243.68,4.66,2.62,1399,475.84,751.37,224.4
19/12/2019,131.5,163.3,238,216.06,1016,108,2.63,243.95,4.66,2.61,1406,473.2,755.57,226.2
20/12/2019,132.2,163.1,237.4,216.99,1023,108.7,2.64,246.5,4.71,2.64,1421,477.11,759.49,228.5
23/12/2019,132.6,163.6,238.6,216.93,1013,108.9,2.65,248.74,4.76,2.66,1430,482.36,764.74,229.9
24/12/2019,132.6,163.5,238.4,217.31,1045,110,2.65,249.4,4.77,2.66,1443,482.78,764.74,229.9
25/12/2019,132.6,163.5,238.4,217.31,1045,110,2.65,249.4,4.77,2.66,1443,482.78,764.74,229.9
26/12/2019,132.6,163.5,238.4,217.31,1045,110,2.65,249.4,4.77,2.66,1443,482.78,764.74,229.9
27/12/2019,132.1,163.6,238.5,218.03,1073,110.2,2.65,249.03,4.75,2.65,1440,483.33,770.36,229.6
30/12/2019,131.7,163.1,236.9,213.39,1070,109.3,2.64,248.18,4.75,2.64,1434,482.44,778.32,229.6
31/12/2019,131.7,162.8,236.4,214.95,1084,108.5,2.6,246.08,4.69,2.61,1417,478.9,777.53,228.4
01/01/2020,131.7,162.8,236.4,214.95,1084,108.5,2.6,246.08,4.69,2.61,1417,478.9,777.53,228.4
02/01/2020,131,163,236.7,217.63,1074,109.5,2.62,245.86,4.69,2.61,1423,480.96,779.66,229.8
03/01/2020,133.1,164.3,240.2,219.74,1102,109.6,2.67,249.12,4.74,2.62,1421,476.14,778.84,229.1
06/01/2020,132.5,164.3,239.6,219.16,1095,109.3,2.61,246.86,4.69,2.59,1409,471.49,778.95,229.1
07/01/2020,132.1,164.1,239.3,218.89,1083,109.4,2.63,249.26,4.72,2.61,1422,473.79,778.94,230
08/01/2020,132.2,163.9,238.8,217.95,1101,109.9,2.63,248.92,4.71,2.6,1434,471.01,776.75,228.2
09/01/2020,132.5,163.8,238.1,215.82,1065,109.9,2.69,252.77,4.77,2.63,1455,478.32,776.19,230.5
10/01/2020,131.9,163.8,237.9,217.73,1056,109,2.69,253.06,4.78,2.62,1464,476.09,777.46,229.2
13/01/2020,133.1,164.5,239.1,218.12,1078,109.7,2.73,255.5,4.82,2.63,1476,479.57,781.21,232.2
14/01/2020,132.7,164.6,239.1,219.55,1057,110.1,2.73,256.65,4.83,2.63,1496,478.73,783.59,233.5
15/01/2020,133,165.6,241.5,222.29,1071,110.1,2.73,256.57,4.85,2.64,1503,479.64,787.17,232.8
16/01/2020,132.5,165.9,241.9,222.82,1085,109.9,2.71,257.04,4.87,2.63,1498,480.17,787.81,233.8
17/01/2020,132.4,166,241.9,222.29,1086,110.5,2.73,259.04,4.92,2.65,1526,482.74,794.31,236.2
20/01/2020,132.4,165.9,241.1,221.37,1088,111.1,2.73,260.53,4.94,2.65,1530,482.03,793.56,236.9
21/01/2020,132.2,165.8,241,223.21,1087,109.9,2.69,258.67,4.91,2.62,1517,474.28,795.82,235.2
22/01/2020,132,166.2,241.8,223.87,1093,108.5,2.67,259.42,4.91,2.64,1520,482.58,798.2,236.1
23/01/2020,132.2,166.4,242.6,226.83,1085,107.6,2.65,258.45,4.9,2.64,1508,477.52,799.16,234.7
24/01/2020,132.4,166.9,243.5,227.13,1087,107.6,2.66,259.35,4.92,2.66,1518,480.77,803.86,236.7
27/01/2020,133.5,167.6,245.3,229.92,1112,104.7,2.59,256.06,4.85,2.62,1481,471.42,798.3,235.4
28/01/2020,134.3,167.6,245.6,227.78,1106,104,2.59,254.56,4.82,2.62,1480,469.05,796.65,235.8
29/01/2020,134.1,167.2,244.7,228.66,1085,104.6,2.62,257.51,4.86,2.63,1497,473.45,798.02,236.3
30/01/2020,134,167.6,246.1,227.97,1099,102.7,2.58,255.99,4.83,2.6,1499,471.95,798.19,234.6
31/01/2020,133.5,167.3,245.2,228.74,1090,101.9,2.55,255.06,4.81,2.6,1483,470.81,797.01,233.9
03/02/2020,134.5,167.2,245,228.22,1101,101.2,2.54,253.53,4.76,2.56,1467,469.6,795.15,233.6
04/02/2020,134.6,166.9,244,226.67,1093,102.8,2.6,258.21,4.84,2.59,1507,477.57,794.73,235.2
05/02/2020,133.5,166.5,242.7,224.72,1071,103.9,2.62,260.56,4.89,2.61,1541,480.9,796.1,235.7
06/02/2020,134.1,166.5,242.7,225.55,1085,105.4,2.66,261.45,4.94,2.64,1533,483.16,797.74,237.4
