Date,Bonds - Global Governments,Bonds - UK Corporate,Bonds - UK Government All Stocks,Bonds - UK Government Long Duration,Commodities - Gold,Commodities - Natural Resources,Equities - Emerging Markets,Equities - Global Flex Cap,Equities - Global Large Cap 1,Equities - Global Large Cap 2,Equities - Global Small Cap,Equities - UK Large Cap,Equities - UK Small Cap,Property
14/09/2011,1.002785515,0.996204934,0.997691864,0.996072533,1.006402794,1.023941904,1.00729927,1.016771488,1.019230769,1.008059789,1.006024096,1.009675339,1.000248088,1.005817577
15/09/2011,0.999074074,0.993333333,0.991266628,0.985402685,0.993059572,1.012189716,1.007246377,1.015403275,1.009433962,1.009303678,1.021956088,1.020868825,1.004505808,1.007023342
16/09/2011,1.001853568,1.001917546,1,1.006725694,0.994175888,1.008430042,1.014388489,1.005016722,1.009345794,1.013250756,1.001953125,1.007300793,1.001028807,1.014153846
19/09/2011,1.004625347,1.007655502,1.00939378,1.013107822,1.005858231,0.980023884,0.985815603,0.996672213,1,1.002985075,0.987468672,0.990198109,1.00053443,0.991605987
20/09/2011,1.003683241,0.999050332,1.000578035,0.999081803,0.999417589,1.006979063,1,1.00393513,1.009259259,0.998582766,0.999717992,1.002370164,0.996754047,1
21/09/2011,1.002752294,0.998098859,0.995898325,0.989723452,1.023310023,0.988228823,0.992805755,0.999762442,1,1.00567698,1.015796897,1.015926003,0.998845789,0.999286079
22/09/2011,1.015553522,1.002857143,1.007599049,1.019247003,0.962984055,0.939441167,0.956521739,0.975050493,0.981651376,0.988569009,0.964176618,0.969468784,0.989971524,0.952643397
23/09/2011,1.001801802,1.000949668,1.004605642,1.001822097,0.942637493,0.965043252,0.96969697,0.976727184,0.981308411,0.993290507,0.991071429,0.994068634,0.993038186,0.98928648
26/09/2011,0.991906475,0.992409867,0.993696275,0.992559524,0.952321205,1.004052063,0.9921875,1.008108782,1.00952381,1.005030181,0.992153444,1.00781361,0.996683599,1.005306476
27/09/2011,0.992747053,0.993307839,0.99071511,0.982841912,1.024374177,1.030084383,1.039370079,1.018067071,1.018867925,1.010582011,1.014352665,1.013603045,1.00231657,1.017128084
28/09/2011,0.99543379,1.000962464,1,1.00720339,0.990996785,1.005698682,1.007575758,1.006320652,1.009259259,1.004386586,1.015304649,1.006049649,0.998613271,1.003389112
29/09/2011,1,1.003846154,1.004074742,0.996802692,0.963659961,0.966828001,0.992481203,0.984418408,0.981651376,0.990138067,0.992889647,0.990876417,1.002104023,0.991239181
30/09/2011,1.000917431,1,1,1.015362539,0.98989899,0.984371184,0.984848485,0.989325153,1,0.998719408,0.985104555,0.991071429,0.997690434,0.995740603
03/10/2011,1.003666361,1.003831418,1.007594643,1.020616843,1.01292517,0.984619201,0.976923077,0.981148456,0.990654206,0.993873771,0.974120384,0.982052365,0.954459363,0.987167148
04/10/2011,1.010045662,1.009541985,1.016685846,1.015801906,0.98791135,0.964348702,0.976377953,0.980407028,0.981132075,0.992832569,0.985074627,0.992403067,0.98778498,0.978117214
05/10/2011,0.994575045,0.989603025,0.990945105,0.98949563,0.978246091,1.035401698,1,1.014698298,1.019230769,1.011261912,1.006060606,1.006066296,0.996339286,1.015616347
06/10/2011,1.008181818,1.005730659,0.998857796,1.00534846,1.045865184,1.049583649,1.024193548,1.017280813,1.009433962,1.013563678,1.026807229,1.010767353,1.043283448,1.015812432
07/10/2011,0.987376014,0.993352327,0.999428245,0.995647267,1.01461794,1.007092199,1.031496063,1.009867599,1.009345794,1.001690379,1.017013787,1.010865706,1.004466586,1.007836822
10/10/2011,0.991780822,0.998087954,0.997139588,0.989232513,0.99410609,1.006564813,0.992366412,1.004081633,0.990740741,0.994656167,1.005191808,1.008219756,1.007610741,0.990519813
11/10/2011,1.00092081,0.996168582,0.993689042,0.993943858,1.005928854,1.008300723,1.023076923,1.012441488,1.018691589,1.015127951,1.011190818,1.010661278,1.001654927,1.019464459
12/10/2011,0.992640294,0.996153846,0.993013857,0.986249485,1.015717092,1.020228155,1.007518797,1.008395182,1,0.998328691,1.015891033,1.010341975,1.001016734,0.997046414
13/10/2011,1.000926784,1.005791506,1.004709576,1.01711471,0.999355255,0.998386167,1.014925373,1.005670849,1.009174312,1.009765625,1.008659218,1.00818889,1.001269626,1.014917478
14/10/2011,0.996296296,0.999040307,0.998784722,0.993433473,0.996129032,1.008544048,1,1.00539892,1,0.998480243,0.999169205,1.005279545,1.000676275,0.999270301
17/10/2011,1.000929368,1.003842459,1.00295498,1.009667025,1.017487047,1.016828849,1.014705882,1.009785203,1,1.0055348,1.01940133,1.010638298,1.005195354,1.017108283
18/10/2011,1.00185701,1.002870813,1.004621606,1.013747954,0.973265436,0.972866472,0.971014493,0.986291657,0.990909091,0.988991331,0.970908102,0.978014657,0.958357845,0.973230769
19/10/2011,0.997219648,1,0.999424957,0.997174685,1.007194245,1.017243375,1.007462687,1.011502516,1.009174312,1.01196605,1.010361243,1.010081744,1.000964616,1.019496259
20/10/2011,1,1.002862595,1.00287687,1.0020238,0.954545455,0.98589306,0.985185185,0.98803601,1,0.99120033,0.983924612,0.991839763,1.040562443,0.989559644
21/10/2011,0.996282528,0.996194101,0.995410212,0.987558572,0.98707483,0.99538426,0.992481203,1.000359669,1,0.997086975,1.006478873,1.002719793,1.001768049,0.99780633
24/10/2011,0.998134328,1.00191022,1.000576369,0.994764398,1.011716058,1.021214932,1.022727273,1.010666347,1.018181818,1.011964385,1.006437168,1.012612735,1.004832542,1.021880235
25/10/2011,0.995327103,0.996186845,0.995391705,1.016036184,1.024523161,1.016800999,1.022222222,1.009486541,1,0.997800385,1.01974416,1.006093886,1.00071094,1.0103473
26/10/2011,1.00657277,1.00861244,1.01099537,1.0087414,1.018617021,0.987495813,1,0.992951956,0.982142857,0.988151006,0.985546768,0.993410543,1.000794016,0.987325086
27/10/2011,1,0.999051233,0.994848311,0.975367087,1.028067885,1.046919163,1.02173913,1.014787649,1.009090909,1.00376464,1.026009961,1.019296482,1.0081844,1.032145425
28/10/2011,0.991604478,0.998100665,0.991887227,0.992267193,0.995555556,1.002915767,1.014184397,1.011307997,1.009009009,1.009306848,1.015372168,1.011371853,1.006585487,1.016915423
