Date,Commodities,Gov Bonds,International,Property,UK
01/06/2015,89.3,199.1,90.8,153.9,247.4
02/06/2015,89.03,197.9,90.15,154.3,244.7
03/06/2015,89.56,196.4,90.76,153,245.5
04/06/2015,88.72,194.4,90.06,150,243
05/06/2015,88.18,195.9,89.83,150.3,242.3
08/06/2015,88.1,195.8,89.34,149.5,240.9
09/06/2015,87.61,196,88.64,149,239.8
10/06/2015,87.72,194.3,88.58,147.4,240.2
11/06/2015,87.92,194,89.33,148.2,244.3
12/06/2015,87.4,195.2,88.62,148.3,241.5
15/06/2015,86.78,196.7,87.64,148,238.9
16/06/2015,85.71,196.4,87.46,146.4,237.9
17/06/2015,85.16,195.7,87.17,145.5,236.9
18/06/2015,84.98,196.2,86.75,144.8,236.9
19/06/2015,85.44,195.6,87.03,146.7,239
22/06/2015,85.37,195.1,88.04,147.1,240.4
23/06/2015,85.68,194.3,88.72,146.6,242.2
24/06/2015,86.34,193.7,88.51,146.2,242.8
25/06/2015,85.96,194.2,88.18,146,242.1
26/06/2015,85.16,194.4,88.04,144.5,239.9
29/06/2015,83.89,195.7,86.81,143.8,235.4
30/06/2015,83.57,196,86.11,143.1,235.2
01/07/2015,83.63,194.9,87.27,144.2,236.6
02/07/2015,83.63,193.8,87.32,145.3,236.9
03/07/2015,83.26,195.3,86.96,144.9,234.9
06/07/2015,82.8,196.4,86.37,144.7,233.6
07/07/2015,82.6,197.1,86.72,146.1,231.9
08/07/2015,82.03,198.8,86.89,146.8,231.7
09/07/2015,81.8,197.4,87.19,147.6,234
10/07/2015,81.88,195.6,87.16,146.8,236.1
13/07/2015,81.88,193.6,87.89,147.7,238.2
14/07/2015,82,193.7,87.95,147.6,237.9
15/07/2015,82.42,194.2,88.08,147.8,239.3
16/07/2015,81.7,194,88.45,148.2,241.4
17/07/2015,81.73,195.1,88.61,149.1,240.4
20/07/2015,81.27,195.3,88.82,149.2,240.7
21/07/2015,80.68,194.5,89,149.4,240.6
22/07/2015,79.86,195.5,87.95,148.4,237.8
23/07/2015,79.26,196.1,88.19,148.6,237.2
24/07/2015,78.84,197.2,88.1,148.2,236.5
27/07/2015,77.5,198.5,86.55,148.1,233.3
28/07/2015,76.64,197.8,86.32,147.6,233
29/07/2015,77.14,197.3,86.58,147.1,233.8
30/07/2015,77.96,197.3,86.76,147.9,237
31/07/2015,77.65,197.8,87.43,148,237.8
03/08/2015,76.94,198.6,87.51,148.4,238.7
04/08/2015,76.57,200,87.31,149.3,236.9
05/08/2015,76.99,198.3,87.64,149,238.2
06/08/2015,76.59,198.3,87.56,148.7,240.5
07/08/2015,77.46,199,87.59,149.2,239.6
10/08/2015,76.63,199.8,87.72,149.8,237.1
11/08/2015,77.54,200,86.93,148.4,237.7
12/08/2015,76.01,201.1,85.77,148,234.2
13/08/2015,76.98,200,86.56,148.8,237.9
14/08/2015,76.4,199.9,86.36,149.3,235
17/08/2015,76.01,199.7,86.05,149.2,234.3
18/08/2015,75.51,199.6,86.08,149.4,234.1
19/08/2015,74.89,199.3,85.46,149.6,232.1
20/08/2015,73.64,201.2,84.59,148.3,230.3
21/08/2015,73.22,201.7,82.94,147.2,226.6
24/08/2015,69.69,202.1,78.01,141.7,217.9
25/08/2015,69.92,201.3,79.54,140.4,220.7
26/08/2015,69.44,200.7,79.88,138.8,219
27/08/2015,69.97,199.6,82.51,142.6,221.8
28/08/2015,71.82,200.2,83.63,143.6,223.8
31/08/2015,71.82,200.2,83.63,143.6,223.8
01/09/2015,71.87,199.6,81.66,140,222.1
02/09/2015,71.38,200.1,81.8,140.3,220.2
03/09/2015,71.54,199.8,82.79,140.9,224.2
04/09/2015,71.24,201,81.57,140.2,221.4
07/09/2015,70.94,201.8,81.12,139.1,219.4
08/09/2015,71.23,201.7,81.6,139.3,224.8
09/09/2015,72.64,201,83.13,141.2,225.9
10/09/2015,71.11,200.6,81.51,138.6,224.6
11/09/2015,71.24,201.1,81.46,138.8,222.9
14/09/2015,71.18,200.6,81.85,140.7,221.8
15/09/2015,70.11,200.9,82.11,140.2,220.1
16/09/2015,70.63,199.1,82.57,141,223.4
17/09/2015,71.8,198.9,82.65,141.4,224.2
18/09/2015,71.44,200.8,81.44,141.7,221.7
21/09/2015,70.15,200,81.71,142,221.7
22/09/2015,68.76,200.3,81.24,142.4,217.2
23/09/2015,68.61,201.1,81.63,142.6,218.9
24/09/2015,67.27,201.8,80.52,143.5,218.1
25/09/2015,68.73,200.7,81.89,145.3,220.4
28/09/2015,67.36,201.5,80.78,144.9,217.8
29/09/2015,66.12,201.6,79.81,143.2,216.2
30/09/2015,67.16,201.5,80.83,145,219.5
01/10/2015,69.06,201.7,81.32,146.9,223
02/10/2015,68.77,201.9,80.66,146.7,222.7
05/10/2015,71.13,201.7,83.52,148.4,225.3
06/10/2015,72.63,201.3,84.26,149.7,226.6
07/10/2015,74.57,200.1,84.32,148.4,227.9
08/10/2015,75.73,201.3,84.14,148.9,228.1
09/10/2015,77.54,200.5,85,150.4,230.9
12/10/2015,77.69,200.4,84.71,150.1,229.1
13/10/2015,76.76,200.7,85.16,151,227
14/10/2015,75.8,200.7,83.86,149.1,226.1
15/10/2015,76.56,201.1,83.9,148.5,227.5
16/10/2015,76.42,201.1,84.52,150,229
19/10/2015,75.34,200.2,84.35,150,228.2
20/10/2015,73.98,200,84.39,151.1,227.3
21/10/2015,75.02,200.5,84.66,151.4,228.8
22/10/2015,74.47,200.4,84.9,151,227.8
23/10/2015,76.33,200.3,86.55,153.8,231.4
26/10/2015,76.62,200,86.34,152.9,231.3
27/10/2015,75.21,200.8,86.46,153.1,229.9
28/10/2015,74.53,201.3,86.86,153.5,229.6
29/10/2015,74.75,200.3,86.65,153.3,228.9
30/10/2015,74.03,199.2,86.42,152.6,230.4
02/11/2015,73.37,199,85.99,150,229.5
03/11/2015,74.71,199.1,86.53,152,228.8
04/11/2015,76.14,198,87.03,150.9,231.7
05/11/2015,75.12,198.3,87.85,150.9,229.3
06/11/2015,74.82,199,88.03,153,228.6
09/11/2015,74.25,196.9,87.7,149.3,229
10/11/2015,73.19,198,87.14,147.1,226.1
11/11/2015,72.56,197.8,87.05,148,227.5
12/11/2015,71.58,198.1,86.01,148.6,226.2
13/11/2015,70.16,198.3,85.04,146.9,221.3
16/11/2015,70.3,198.7,84.78,145.9,222.3
17/11/2015,71.17,198.5,85.75,147.6,226.1
18/11/2015,71.01,199.3,85.94,147.6,226.4
19/11/2015,72.14,199.4,86.59,148.6,229.5
20/11/2015,71.69,199.9,87.18,149.4,228.7
23/11/2015,71.32,199.5,87.24,151.3,228.1
24/11/2015,71,200.6,87.41,151.1,225.6
25/11/2015,72.26,200.4,87.84,151.3,228.7
26/11/2015,72.23,200.7,87.72,151.9,230
27/11/2015,72.04,201.3,87.97,151.7,230.2
30/11/2015,71.61,201.3,87.85,152.5,231.8
01/12/2015,71.9,200.9,88.26,152.1,232.6
02/12/2015,72.48,203.1,88.81,153.8,232.5
03/12/2015,72.08,202.8,87.58,153.2,234.5
04/12/2015,70.8,199.8,86.6,149,229.1
07/12/2015,70.63,200.5,87.38,151.6,227.6
08/12/2015,68.52,201.8,86.65,151.6,224.3
09/12/2015,67.6,201.7,86.23,150.5,223.2
10/12/2015,68.07,201.6,85.35,148.8,221.9
11/12/2015,67.44,201.4,84.15,147.2,220.5
14/12/2015,66.48,202.2,83.99,147.5,218.8
15/12/2015,66.54,200.2,85.07,147.7,219.5
16/12/2015,67.87,199.8,86.23,150.9,220.8
17/12/2015,68.81,200.7,87.48,153.6,223.8
18/12/2015,67.02,201.1,86.17,152.6,221.2
21/12/2015,68.34,201.4,85.84,152.4,222.3
22/12/2015,68.39,200.9,86.43,152.7,221.2
23/12/2015,70.31,199.9,87.27,153.4,225.8
24/12/2015,71.7,199.4,87.49,154,226.9
25/12/2015,71.7,199.4,87.49,154,226.9
28/12/2015,71.7,199.4,87.49,154,226.9
29/12/2015,71.5,200,88.64,155.7,228
30/12/2015,71.64,199.1,88.4,156.8,228.8
31/12/2015,70.8,199.2,88.12,156,228.5
01/01/2016,70.8,199.2,88.12,156,228.5
04/01/2016,69.5,200.3,86.28,153.5,223.2
05/01/2016,70.26,200.3,86.47,154.2,222.4
06/01/2016,69.03,201.5,85.69,154.9,220.3
07/01/2016,67.09,202.4,84.8,154,217
08/01/2016,66.98,201.5,84.64,152.8,217.5
11/01/2016,66.44,201.6,83.53,151.5,215.9
12/01/2016,66.06,201.6,84.76,153.8,217.8
13/01/2016,65.55,202.4,84.92,153.5,218.1
14/01/2016,64.61,203.5,82.55,151.2,214.4
15/01/2016,64.77,203.3,82.61,149.8,212.1
18/01/2016,64.84,203.4,82.84,150.2,210.9
19/01/2016,65.86,202.2,84.13,151.6,214.1
20/01/2016,62.78,203.8,81.64,150,207
21/01/2016,62.97,204,81.98,148.1,206.8
22/01/2016,65.16,202.8,83.32,149.4,215.4
25/01/2016,65.44,203.8,83.76,151.6,213.9
26/01/2016,64.14,204.3,83.04,150.9,212.1
27/01/2016,65.18,204.1,83.88,152.3,213.3
28/01/2016,65.76,204.6,83.6,150.8,214.8
29/01/2016,66.43,206.1,84.79,152.1,218.4
01/02/2016,67.58,205.6,84.69,154.7,220
02/02/2016,65.57,205.5,83.7,152.4,215.9
03/02/2016,64.67,205.8,82.21,151.2,213.7
04/02/2016,67.34,205.8,82.8,151.8,213.7
05/02/2016,69.28,205.9,82.78,152,214.7
08/02/2016,68.57,206.8,81.51,149.6,208.7
09/02/2016,68.46,207.8,80.92,146.7,205.7
10/02/2016,67.49,208.2,81.12,145.1,206.7
11/02/2016,65.98,210.5,80.08,144.7,202.5
12/02/2016,67.34,209,79.63,143.6,204.6
15/02/2016,69.74,207.3,81.33,147.2,211.2
16/02/2016,70.04,207.8,82.79,148,212
17/02/2016,70.9,207.1,83.95,150.3,215.1
18/02/2016,72.52,206.6,84.19,150.6,218.1
19/02/2016,72.46,208.3,83.9,152.6,215.4
22/02/2016,73.93,207.4,86.38,156.5,218.5
23/02/2016,74.41,207.1,86.22,156,217.8
24/02/2016,72.92,208.4,85.17,156.8,213.6
25/02/2016,73.83,207.4,86.74,157.4,218.4
26/02/2016,74.67,207.7,87.7,159.7,220.7
29/02/2016,75.38,208,87.47,159.3,222.2
01/03/2016,75.61,208.4,87.51,159.1,224.5
02/03/2016,75.66,207,88.1,161.5,223.1
03/03/2016,77.34,207.5,88.29,162.1,224.5
04/03/2016,78.09,207.7,88.31,161.8,225.7
07/03/2016,78.57,207.2,88.54,161.2,223.6
08/03/2016,79.05,208.4,88.46,160.4,223.2
09/03/2016,77.74,207.4,88.3,160.4,223.9
10/03/2016,78.47,208.1,89.01,160.6,224.5
11/03/2016,78.96,206.5,88.71,160.9,222.7
14/03/2016,79.07,206.2,89.19,162.6,224.7
15/03/2016,78.76,207.5,89.63,164.1,223.5
16/03/2016,79.14,207.4,90.21,165.3,223.9
17/03/2016,80.48,208.2,89.04,164.5,224.6
18/03/2016,80.87,207.8,89.19,165.3,226.9
21/03/2016,80.9,208.1,89.64,165.6,225.9
22/03/2016,81.06,207.5,90.82,165.9,224.3
23/03/2016,81.3,207.1,91.03,166.9,226.5
24/03/2016,78.77,208.1,90.38,165.7,223.5
25/03/2016,78.77,208.1,90.38,165.7,223.5
28/03/2016,78.77,208.1,90.38,165.7,223.5
29/03/2016,78.6,208.1,89.72,165.4,223
30/03/2016,79.83,208.3,90.48,167.6,226.8
31/03/2016,79.47,208.4,90.66,167.1,227.3
01/04/2016,79.29,207.8,90.55,167.6,224.4
04/04/2016,79.43,207.8,90.84,168.8,227.5
05/04/2016,77.81,209.6,90.19,167.7,223.9
06/04/2016,78.52,208.6,90.66,169.6,223.8
07/04/2016,79.25,209.1,90.97,170.2,225.4
08/04/2016,79.2,209.6,91.4,170.4,226.2
11/04/2016,79.52,208.6,90.69,169.2,226.9
12/04/2016,79.9,207.6,90.67,168.2,226.6
13/04/2016,81.85,207.8,92.24,170.6,230.8
14/04/2016,82.57,208.1,93.2,171.1,232
15/04/2016,82.02,208.5,92.97,170,231
18/04/2016,81.89,208.2,92.43,170.4,230.6
19/04/2016,82.29,207,92.61,169.6,232.3
20/04/2016,84.2,207.4,92.69,169.8,232.6
21/04/2016,84.22,206.3,93.04,168.1,232.4
22/04/2016,83.48,206.3,92.36,166.3,230.9
25/04/2016,83.03,205.8,91.42,166.5,229.4
26/04/2016,81.9,205.2,90.97,166.5,229.4
27/04/2016,82.43,204.9,90.9,166,229.2
28/04/2016,83.28,206.3,90.98,165.8,228.9
29/04/2016,83.88,206.1,89.92,165.5,230.8
02/05/2016,83.88,206.1,89.92,165.5,230.8
03/05/2016,83.32,207,89.6,165.1,227.2
04/05/2016,81.78,207.9,89.54,166.6,224.2
05/05/2016,81.42,207.3,89.55,168.4,225.9
06/05/2016,81.14,208.7,89.32,167.7,223
09/05/2016,82.09,208.7,90.12,170.1,225.8
10/05/2016,80.57,208.7,90.4,171.5,225.7
11/05/2016,82.04,209.1,90.38,170.9,225.7
12/05/2016,82.68,208.6,89.67,167.9,228.4
13/05/2016,82.36,209,90.14,168.6,223.5
16/05/2016,82.4,209.9,89.86,168.3,224.6
17/05/2016,82.61,208.9,89.89,168.5,227.1
18/05/2016,82.26,209,88.48,166.2,225.7
19/05/2016,79.4,207.5,87.63,162.2,224.4
20/05/2016,80.41,207.6,88.77,162.2,226
23/05/2016,80.95,208.1,89.11,164.2,226.5
24/05/2016,80.56,208,88.83,162.9,228
25/05/2016,80.36,208.4,89.18,163.6,230.4
26/05/2016,81.65,208.2,89.47,163.5,231.3
27/05/2016,81.48,209.4,89.94,164.2,230.8
30/05/2016,81.48,209.4,89.94,164.2,230.8
31/05/2016,81.16,208.5,90.41,165.1,232.1
01/06/2016,81.86,210.1,91.26,166.8,229.6
02/06/2016,82.23,210.6,91.1,166.7,229.3
03/06/2016,82.36,211.3,90.85,168,230.3
06/06/2016,84.44,212.4,92.11,169.6,232.1
07/06/2016,84.57,211.8,91.72,167.3,232.1
08/06/2016,85.25,212.2,92.38,168.2,231.6
09/06/2016,85.83,212.9,92.42,169.8,230.7
10/06/2016,85.13,213.3,92.2,169.5,226.8
13/06/2016,85.53,213.7,91.69,171.4,224.1
14/06/2016,84.62,214.8,91.66,170.2,220.2
15/06/2016,83.9,213.9,91.48,169.8,220.6
16/06/2016,84.37,215.9,90.81,170.9,220.3
17/06/2016,84.12,215.1,90.77,170,222
20/06/2016,83.75,212.9,90.06,168.5,230.2
21/06/2016,83.01,212.1,89.62,166.9,228.9
22/06/2016,83.43,211.4,89.67,168,230.9
23/06/2016,83.42,210.1,89.82,166.8,235.4
24/06/2016,86.22,216.6,93.61,173.7,221.9
27/06/2016,89.25,218.9,95.07,180.3,219.9
28/06/2016,88.2,218.4,94.95,181,222.8
29/06/2016,89.25,219.6,95.42,183,228.3
30/06/2016,90.43,219.3,96.75,184.2,232.8
01/07/2016,92.93,223.5,99.08,188.5,237.1
04/07/2016,94.29,222,99.46,189.3,237.7
05/07/2016,95.2,223.3,99.79,189.8,236.4
06/07/2016,94.47,224.7,100.2,191.9,232.7
07/07/2016,95.76,223.8,101.1,191.8,235.6
08/07/2016,95.14,223.5,101.5,191.3,236.4
11/07/2016,96.89,224.6,102.6,194.5,240.4
12/07/2016,96.95,223.5,101.9,194.2,242.6
13/07/2016,96.78,223.3,101.5,191.6,243
14/07/2016,96.93,223.5,101.7,192.2,244.2
15/07/2016,96.48,222.8,101.7,190.4,240.5
18/07/2016,97.04,222,101.9,192.5,243
19/07/2016,97.47,222.5,102.8,193.7,242.5
20/07/2016,96.68,222,102.7,195.1,244.3
21/07/2016,96.22,220.8,102.8,194.8,243.8
22/07/2016,96.88,221.6,103.4,196.3,244.5
25/07/2016,96.32,221.4,103.3,197.1,245
26/07/2016,95.22,222.5,103.1,197.7,244.9
27/07/2016,96.64,222.4,103.5,197.1,246
28/07/2016,96.34,224.2,103.2,196.4,247.4
29/07/2016,95.86,223.7,103.4,196.6,246.2
01/08/2016,96.3,224.8,103.6,198.9,246.1
02/08/2016,94.66,223,102.5,197.9,243.5
03/08/2016,94.4,223,101.5,193.5,242
04/08/2016,95.31,223,103.4,194.4,242.7
05/08/2016,96.38,227,104.6,196.3,247.1
08/08/2016,97.05,227.2,105,197.9,248.5
09/08/2016,98.71,228,106.2,199.3,249.4
10/08/2016,98.36,230.7,105.8,199.1,249.6
11/08/2016,98.68,231.4,106.3,200.2,251.5
12/08/2016,99.65,231.1,106.6,199.2,253.9
15/08/2016,99.4,231.5,107.6,200.7,254.3
16/08/2016,100.5,231.3,106.5,199.7,254
17/08/2016,99.64,229,105.8,197.3,252.6
18/08/2016,98.73,230.2,105.2,195.9,252.3
19/08/2016,99.25,229.9,105.6,196.2,252.1
22/08/2016,98.5,229.5,105.1,195.5,251.1
23/08/2016,97.92,229.8,105.2,195.8,252.5
24/08/2016,98.05,230.6,104.2,194.7,252.8
25/08/2016,96.44,231.1,104.2,194.8,251.2
26/08/2016,96.89,230.8,104.4,194.9,251.3
29/08/2016,96.89,230.8,104.4,194.9,251.3
30/08/2016,97.26,231.3,104.9,196,251.9
31/08/2016,96.58,231.5,104.8,194.5,252.2
01/09/2016,95.11,229.9,103,193.2,252
02/09/2016,95.38,230,103.6,192.8,251.4
05/09/2016,96.71,229.6,103.8,193.5,253.7
06/09/2016,96.63,230.4,103.5,193.8,253
07/09/2016,97.24,230.1,104.1,194.2,252
08/09/2016,97.55,229.6,104.4,195.6,253.6
09/09/2016,97.78,226.2,103.6,193.8,252.3
12/09/2016,94.64,224.4,101.8,187.8,246.6
13/09/2016,95.65,225.9,102.7,189.2,248.3
14/09/2016,94.31,223.2,102.7,187.1,247.7
15/09/2016,93.67,222.7,102.1,186.8,248.5
16/09/2016,94.04,224.2,103,187.8,248.1
19/09/2016,95.5,223.7,104,190.1,250.9
20/09/2016,95.86,224.3,105.1,192.6,252.5
21/09/2016,95.53,224.6,105.5,192.5,252.8
22/09/2016,97.72,226.1,106,193.9,254.9
23/09/2016,98.33,227.9,106.7,197.1,253.9
26/09/2016,97.52,227.7,105.7,197.7,251.3
27/09/2016,96.95,228.8,105.5,197.9,250.6
28/09/2016,96.32,228.6,105.8,195.8,252.5
29/09/2016,98.98,227.2,106.2,196.7,254.5
30/09/2016,98.76,228,105.6,195.3,253.9
03/10/2016,100,226.4,107,196.7,258.2
04/10/2016,100.9,227.1,107.8,195.4,261.6
05/10/2016,99.23,224.9,107.9,193,258.6
06/10/2016,100.4,225.2,108.5,190.5,258.5
07/10/2016,102.6,221.9,110.2,194.5,258.7
10/10/2016,102.5,221.2,111.2,193.7,258.6
11/10/2016,104.7,221.9,111.3,196,260.9
12/10/2016,103.9,220.2,111,194.4,259.2
13/10/2016,103.7,220.9,110.2,196.2,256.3
14/10/2016,103.8,219.9,111.5,197.2,258.5
17/10/2016,103.7,218.3,111.2,197.3,255.6
18/10/2016,103.9,219.8,110.7,197,257.7
19/10/2016,104.2,220.3,111,197.2,256.7
20/10/2016,105.5,219.4,111.6,198.6,258
21/10/2016,105.5,220.5,111.5,198.8,258.9
24/10/2016,105.4,221.3,112,198.2,258
25/10/2016,105.6,219.7,112.8,198.8,257.5
26/10/2016,105.6,219,111.1,198.4,255
27/10/2016,104.9,217.4,111.5,195.5,255
28/10/2016,105.7,216.6,111.4,193.9,256.2
31/10/2016,105.5,217,111.5,194.1,256.9
01/11/2016,104.9,216.8,110.8,195.4,256.9
02/11/2016,103.9,217.9,109.2,191.8,252.9
03/11/2016,101.8,217.6,107.8,188.2,252
04/11/2016,100.8,217.7,106.3,186.2,246.9
07/11/2016,102.5,218.4,108.7,188.3,250.1
08/11/2016,102.8,217.8,109.1,189.5,250.8
09/11/2016,102.5,216.2,108.8,187.8,250.3
10/11/2016,107.3,214.9,109.3,187.5,256.8
11/11/2016,104.1,214.2,107.2,181.1,249.7
14/11/2016,103,212.1,108.3,182,249.6
15/11/2016,104,213.7,109.1,186.1,250.9
16/11/2016,105.1,213.5,108.9,184.1,249.9
17/11/2016,104.7,214.3,109.3,184,250.3
18/11/2016,104.4,212.8,110,183.6,250.3
21/11/2016,105.5,213,109.2,184.2,251.4
22/11/2016,107,214.7,110.2,183.4,253.1
23/11/2016,107.7,213.6,110,186.2,252.8
24/11/2016,107.2,212.7,109.6,184.4,252.8
25/11/2016,107.4,213.4,110.3,184.5,252.3
28/11/2016,107.4,214.2,110.5,186.1,251.2
29/11/2016,106.6,213.9,109.3,186,250.2
30/11/2016,106.2,214.9,110.3,188.2,254
01/12/2016,107.2,213,108.3,183.4,249.9
02/12/2016,106.9,213.1,107.9,181.7,247.6
05/12/2016,107.4,213.6,107.8,181.4,249.5
06/12/2016,108.1,214,108,182.3,251.8
07/12/2016,110.3,214.2,109.8,185.7,254.3
08/12/2016,111.1,213.9,111,187.7,255.5
09/12/2016,112.4,213,111.5,188.9,256.6
12/12/2016,112.5,211.9,111.3,187.7,256.2
13/12/2016,111.2,213,111.3,187.7,255.4
14/12/2016,111.4,213.8,111.4,188.6,256.8
15/12/2016,109.8,211.7,112.3,186.3,256.5
16/12/2016,110.5,212.9,113.1,186.6,259.4
19/12/2016,110.4,213.1,113.3,188.7,259.1
20/12/2016,110.2,213.7,114,191.1,259.1
21/12/2016,110.8,214,113.5,191,259.2
22/12/2016,110.8,214.8,113.7,189.9,259.5
23/12/2016,111.5,215.6,114.3,191.3,260.7
26/12/2016,111.5,215.6,114.3,191.3,260.7
27/12/2016,111.5,215.6,114.3,191.3,260.7
28/12/2016,112.7,216.4,114.7,191.8,261.7
29/12/2016,112.7,218,114.3,191.2,261.9
30/12/2016,113.1,218.1,113.9,192.6,263.4
02/01/2017,113.1,218.1,113.9,192.6,263.4
03/01/2017,113.2,216,114.5,194.8,265.9
04/01/2017,113.8,215.9,115,194.8,264.6
05/01/2017,114.5,214.8,115.4,196.8,265.5
06/01/2017,115.2,215.4,115.4,197.3,265.2
09/01/2017,116.2,215.2,117.1,199.8,266.3
10/01/2017,116.8,215.4,116.9,199.4,268
11/01/2017,117.6,215.1,117.5,198.4,268.5
12/01/2017,118.1,215.9,116.1,195.4,268.5
13/01/2017,118.4,215.2,117.8,197.5,269.3
16/01/2017,119.8,215.5,118.2,198.7,269.8
17/01/2017,118.4,216.5,115,196.3,268.6
18/01/2017,117.6,215.6,115.7,196.6,266.4
19/01/2017,116.7,214.6,115.8,195.2,266
20/01/2017,116.8,213.5,116,194.2,265.6
23/01/2017,117.2,213.9,114.5,193.1,264.3
24/01/2017,118,214.4,114.5,194,264
25/01/2017,118.1,214.2,114.6,191.9,264.6
26/01/2017,118.1,212.4,114.9,191.5,264.8
27/01/2017,117.4,212.6,114.8,191.9,264.1
30/01/2017,116.9,213,114.4,190.7,263.3
31/01/2017,116.3,213.5,114.4,191.3,265.5
01/02/2017,115.4,213.8,113.7,190.1,265
02/02/2017,116.2,213.5,114.5,188.2,264.6
03/02/2017,116.7,214,115.6,192.1,265.4
06/02/2017,117,215.2,115.8,193.1,266.1
07/02/2017,117.2,215.4,116.3,194.4,267
08/02/2017,115.8,216.7,114.8,192.9,266.1
09/02/2017,115.3,217,115.2,193.5,266.8
10/02/2017,116.5,216.8,116.5,195.1,268.5
13/02/2017,118,216.1,116.7,194.7,269
14/02/2017,119.3,215.7,117,195.8,269.8
15/02/2017,119.4,215.7,117.9,195.9,270.6
16/02/2017,118.3,216,117.8,194.6,270.4
17/02/2017,118,217.2,118.2,196.6,271
20/02/2017,117,217,118.1,196.1,270.8
21/02/2017,117.4,216.6,118.8,196.8,270.9
22/02/2017,117.3,217.8,118.5,198.2,270.3
23/02/2017,116.5,217.7,118.6,197.7,271.6
24/02/2017,114.5,219.1,117.8,197.3,268.8
27/02/2017,114.9,219.9,118.9,199.4,270.1
28/02/2017,114.1,219.9,118.7,199.6,272
01/03/2017,115.1,220.1,120.7,200.7,274.8
02/03/2017,117.2,219.5,121.3,200.3,274.6
03/03/2017,115.4,219.4,120.9,200.1,274
06/03/2017,115.4,219,120.8,199.2,273.8
07/03/2017,115.4,219.4,121.4,199.8,274
08/03/2017,114.7,219.5,121.5,199.4,272.8
09/03/2017,112.1,219.4,121,197.1,271.8
10/03/2017,112.6,218.7,122,195.4,274.1
13/03/2017,112.7,218.7,121.4,194.2,274.6
14/03/2017,113.6,218.4,121.8,195.3,274.9
15/03/2017,112.6,219,121.5,194.4,274.5
16/03/2017,115,219,121.2,196.6,277.2
17/03/2017,114.2,218.5,121.1,195.9,277
20/03/2017,113.6,218.5,121.1,196.2,276.8
21/03/2017,113.8,218.3,120,194.8,277
22/03/2017,111.6,219.5,119,194.2,272.9
23/03/2017,111.6,220,118.7,193.7,273.8
24/03/2017,110.9,219.5,119.4,194.7,273.7
27/03/2017,108.8,220.2,117.4,192.8,272.5
28/03/2017,109.5,220.2,118.5,192.8,272.6
29/03/2017,111.2,220,120.2,195.2,273.8
30/03/2017,112.2,221.1,119.5,195,274.9
31/03/2017,111.7,221.5,119.7,194.8,275.3
03/04/2017,111.7,221.4,119.2,195,275.3
04/04/2017,112.1,223,119.5,196.3,273.6
05/04/2017,113.2,222.1,119.7,196.2,274.1
06/04/2017,112.7,221.5,119.1,196.9,275.3
07/04/2017,113.3,222,119.6,198.4,274.4
10/04/2017,113.3,221.6,119.7,198.5,275.3
11/04/2017,114,222.1,119.2,199.5,277.4
12/04/2017,113.3,222.5,118.7,199.7,276.8
13/04/2017,111.7,223.1,118.4,199.3,274.9
14/04/2017,111.7,223.1,118.4,199.3,274.9
17/04/2017,111.7,223.1,118.4,199.3,274.9
18/04/2017,109,223.1,116.3,198.5,271.9
19/04/2017,107.1,223.2,115.6,196,270
20/04/2017,106,222.5,115.6,196.3,268.6
21/04/2017,106.8,223.1,116.2,196.2,269.3
24/04/2017,107.8,221.8,117.8,196.5,273.5
25/04/2017,107.3,221.8,118.1,194.9,275
26/04/2017,106.9,221.6,118.2,195.3,274.5
27/04/2017,105.9,221.7,117.7,193.1,274
28/04/2017,105,221.1,117.2,191.9,274.8
01/05/2017,105,221.1,117.2,191.9,274.8
02/05/2017,104.4,221.1,117.5,192.3,275.5
03/05/2017,103.6,221.6,117.6,192,273.7
04/05/2017,102.9,221,117.7,191,275
05/05/2017,101.3,220.3,117.7,189.5,274.2
08/05/2017,102.8,220.4,118.2,190.9,276.2
09/05/2017,103.3,218.9,118.3,190.5,277.7
10/05/2017,102.6,219.8,117.9,189.5,278.3
11/05/2017,103.9,219.8,118.2,191.2,279.3
12/05/2017,103.7,220.4,118.4,190.9,279.7
15/05/2017,103.9,220.8,118.7,190.2,280.9
16/05/2017,104.9,220,119.3,190.7,282.5
17/05/2017,105,221.2,117.9,189,283.3
18/05/2017,102.9,222.7,116,188.1,279.5
19/05/2017,103.1,221.9,117.2,189.6,282
22/05/2017,105.3,221.7,118,190.6,283.5
23/05/2017,105.5,222,118.3,191.3,283.9
24/05/2017,105,222.4,118.7,191.5,284
25/05/2017,104.9,222.9,119.4,192.7,285.9
26/05/2017,104.7,223.4,120.7,194.5,284.6
29/05/2017,104.7,223.4,120.7,194.5,284.6
30/05/2017,104.8,223.2,119.9,193.2,284.2
31/05/2017,104.2,223.5,119.9,193.6,287.1
01/06/2017,103.1,222.3,119.9,194,287.1
02/06/2017,103.3,222.2,121.1,195,286.3
05/06/2017,102.4,222.1,120.6,195.5,284.6
06/06/2017,102.3,223,120.9,195.4,285.4
07/06/2017,103.5,223.4,120.5,195.2,284.1
08/06/2017,101.9,222.7,120.2,194.9,282.8
09/06/2017,103.5,222.9,122.4,196.9,283.1
12/06/2017,105.4,223.1,122.4,198.5,284.2
13/06/2017,105,221.9,122.5,199.9,284.3
14/06/2017,105.8,222.6,122.4,200.3,285.5
15/06/2017,102.4,223.4,121.4,199.4,280.8
